stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
FLAM1,"Flammarion",47.260296,5.999845,0,st_flammarion,0
COMSARA1,"Combe Saragosse",47.261604,6.031678,0,st_combe_saragosse,0
CHAILLE2,"Chaille",47.23757,5.976218,0,st_chaille,0
SPORNAU2,"Sport Nautique",47.237015,6.035411,0,st_sport_nautique,0
SPORNAU3,"Sport Nautique",47.237095,6.035275,0,st_sport_nautique,0
CHAILLE1,"Chaille",47.237568,5.976289,0,st_chaille,0
t_revo2,"Révolution",47.24041,6.0228295,0,st_revolution,1
t_revo1,"Révolution",47.240513,6.0230746,0,st_revolution,1
LARNOD05,"Larnod - Lotissement",47.18789,5.968441,0,st_larnod__lotissement,1
POLYCLI5,"Polyclinique",47.21644,5.977323,0,st_polyclinique,0
LARNOD04,"Larnod - Mairie",47.187595,5.973546,0,st_larnod__mairie,1
LARNOD03,"Larnod - Mairie",47.18794,5.97392,0,st_larnod__mairie,1
LARNOD02,"Larnod - Maltournée",47.1924,5.981688,0,st_larnod__maltournee,0
LARNOD09,"Larnod - Gare",47.183853,5.964479,0,st_larnod__gare,0
LARNOD08,"Larnod - Gare",47.18387,5.96334,0,st_larnod__gare,0
LARNOD07,"Larnod - Gare",47.18407,5.963282,0,st_larnod__gare,0
LARNOD06,"Larnod - Lotissement",47.187923,5.968408,0,st_larnod__lotissement,1
LARNOD01,"Larnod - Maltournée",47.19233,5.98168,0,st_larnod__maltournee,0
QUATROU1,"Quatrouillots",47.264755,6.012761,0,st_quatrouillots,0
QUATROU2,"Quatrouillots",47.26548,6.011985,0,st_quatrouillots,0
CITADELL,"Citadelle",47.232155,6.031392,0,st_citadelle,1
RIVOTTE2,"Rivotte",47.230213,6.036795,0,st_rivotte,0
FONTAI21,"Fontain - Château Rose",47.193462,6.035222,0,st_fontain__chateau_rose,0
FONTAI22,"Fontain - Château Rose",47.193478,6.035134,0,st_fontain__chateau_rose,0
CAMUS,"St Claude (Collège Camus)",47.258705,6.009938,0,st_st_claude_college_camus,0
FONTAI20,"Fontain - Chantoubin",47.188953,6.047401,0,st_fontain__chantoubin,0
RIVOTTE5,"Rivotte",47.230484,6.036649,0,st_rivotte,0
t_chr2,"CHU Minjoz",47.22639,5.9636316,0,st_chu_minjoz,1
PSB3,"PSB",47.259678,6.015706,0,st_psb,0
t_chr1,"CHU Minjoz",47.22642,5.963888,0,st_chu_minjoz,1
LABUTTE3,"La Butte",47.234303,6.008889,0,st_la_butte,0
LABUTTE2,"La Butte",47.234295,6.008565,0,st_la_butte,0
PILLOT01,"Pillot",47.271034,6.010294,0,st_pillot,1
PSB1,"PSB",47.25958,6.015671,0,st_psb,0
MALHERB2,"Malherbe",47.22128,6.014861,0,st_malherbe,0
MALHERB1,"Malherbe",47.22096,6.015336,0,st_malherbe,0
CHR1,"CHU Minjoz",47.22708,5.96506,0,st_chu_minjoz,0
t_orc2,"Orchamps",47.262924,6.04513,0,st_orchamps,1
t_orc1,"Orchamps",47.26297,6.045393,0,st_orchamps,1
FONTAI10,"Fontain - fontaine",47.199444,6.0280557,0,st_fontain__fontaine,0
PDC3,"Pont des Cras",47.253487,6.031016,0,st_pont_des_cras,1
FONTAI11,"Fontain - Combotte",47.187782,6.052897,0,st_fontain__combotte,0
BUFFON2,"Buffon",47.25524,6.018697,0,st_buffon,1
PDC1,"Pont des Cras",47.252552,6.030527,0,st_pont_des_cras,1
FONTAI18,"Fontain - Corne aux Vaux",47.1913,6.0406,0,st_fontain__corne_aux_vaux,0
PILLOT02,"Pillot",47.271034,6.010294,0,st_pillot,1
FONTAI19,"Fontain - Canton Viennet",47.19007,6.04493,0,st_fontain__canton_viennet,0
FONTAI16,"Fontain - Fontaine",47.19945,6.019375,0,st_fontain__fontaine,0
FONTAI17,"Fontain - Corne aux Vaux",47.1913,6.0406,0,st_fontain__corne_aux_vaux,0
FONTAI14,"Fontain - Ecole",47.199444,6.0280557,0,st_fontain__ecole,0
FONTAI15,"Fontain - Fontaine",47.199505,6.019473,0,st_fontain__fontaine,0
FONTAI12,"Fontain - Combotte",47.18778,6.052778,0,st_fontain__combotte,0
FONTAI09,"Fontain - fontaine",47.199444,6.0280557,0,st_fontain__fontaine,0
ARTOIS4,"Artois",47.22443,5.97165,0,st_artois,1
ARTOIS3,"Artois",47.223988,5.971575,0,st_artois,1
GRANGES1,"Granges",47.23782,6.0264,0,st_granges,0
CHESELL1,"Chemin de la Selle",47.26913,6.028084,0,st_chemin_de_la_selle,0
FOYER2,"Foyer",47.249622,6.05512,0,st_foyer,0
CHATIL12,"Châtillon-le-Duc - Creux de Navarre",47.302483,6.002534,0,st_chatillonleduc__creux_de_navarre,0
FOYER1,"Foyer",47.249763,6.055562,0,st_foyer,0
CHATIL13,"Châtillon-le-Duc - Bellevue",47.306164,6.008212,0,st_chatillonleduc__bellevue,0
CHATIL14,"Châtillon-le-Duc - Bellevue",47.306175,6.008271,0,st_chatillonleduc__bellevue,0
CHATIL15,"Châtillon-le-Duc - Cayenne",47.314632,5.996208,0,st_chatillonleduc__cayenne,0
t_batt1,"Battant",47.23951,6.019576,0,st_battant,1
CHATIL10,"Châtillon-le-Duc - Barbizets",47.29852,5.99675,0,st_chatillonleduc__barbizets,0
CHATIL11,"Châtillon-le-Duc - Creux de Navarre",47.30259,6.002615,0,st_chatillonleduc__creux_de_navarre,0
FANART1,"Fanart",47.24649,6.011555,0,st_fanart,0
TEMIS4,"Temis",47.25319,5.997265,0,st_temis,0
t_batt2,"Battant",47.239464,6.019442,0,st_battant,1
FANART2,"Fanart",47.24661,6.011541,0,st_fanart,0
TEMIS2,"Temis",47.2533,5.997284,0,st_temis,0
TEMIS1,"Temis",47.2533,5.997284,0,st_temis,0
t_cdp2,"Croix de Palente",47.25719,6.0424175,0,st_croix_de_palente,1
t_cdp1,"Croix de Palente",47.257374,6.0422015,0,st_croix_de_palente,1
CHATIL09,"Châtillon-le-Duc - Barbizets",47.298534,5.996613,0,st_chatillonleduc__barbizets,0
VELESS04,"Velesmes-Essarts - Les Essarts",47.1908,5.862856,0,st_velesmesessarts__les_essarts,0
VELESS05,"Velesmes-Essarts - Zone Artisanale",47.198105,5.875793,0,st_velesmesessarts__zone_artisanale,0
CHATIL05,"Châtillon-le-Duc - Clos du Fort",47.308792,5.999908,0,st_chatillonleduc__clos_du_fort,0
VELESS02,"Velesmes-Essarts - Mairie",47.190903,5.874405,0,st_velesmesessarts__mairie,1
CHATIL06,"Châtillon-le-Duc - Clos du Fort",47.308693,6.000085,0,st_chatillonleduc__clos_du_fort,0
VELESS03,"Velesmes-Essarts - Les Essarts",47.1908,5.862856,0,st_velesmesessarts__les_essarts,0
CHATIL07,"Châtillon-le-Duc - Clos des Pins",47.29502,5.993319,0,st_chatillonleduc__clos_des_pins,0
CHATIL08,"Châtillon-le-Duc - Clos des Pins",47.295166,5.993468,0,st_chatillonleduc__clos_des_pins,0
VELESS01,"Velesmes-Essarts - Mairie",47.190903,5.874405,0,st_velesmesessarts__mairie,1
CHATIL23,"Châtillon-le-Duc - Mazarin",47.304867,6.001253,0,st_chatillonleduc__mazarin,0
CHATIL24,"Châtillon-le-Duc - Mazarin",47.305355,6.001499,0,st_chatillonleduc__mazarin,0
CHATIL20,"Châtillon-le-Duc - Genêtre",47.299313,5.995709,0,st_chatillonleduc__genetre,0
CHATIL21,"Châtillon-le-Duc - Genêtre",47.299774,5.996163,0,st_chatillonleduc__genetre,0
ARGUEL01,"Fontain - Vierge",47.193207,6.000125,0,st_fontain__vierge,0
ARGUEL03,"Fontain - Village",47.19716,6.001027,0,st_fontain__village,1
LACHENA1,"La Chênaie",47.235374,5.9645,0,st_la_chenaie,0
ARGUEL02,"Fontain - Vierge",47.193054,6.0,0,st_fontain__vierge,0
ARGUEL04,"Fontain - Village",47.19703,6.000866,0,st_fontain__village,1
LACHENA2,"La Chênaie",47.235332,5.96445,0,st_la_chenaie,0
CUSSEY01,"Cussey-sur-l'Ognon - Ecole",47.336887,5.940065,0,st_cusseysurlognon__ecole,1
CUSSEY06,"Cussey-sur-l'Ognon - Eglise",47.339733,5.93836,0,st_cusseysurlognon__eglise,0
CHATIL16,"Châtillon-le-Duc - Chemin des Tilles",47.292908,5.995767,0,st_chatillonleduc__chemin_des_tilles,0
CUSSEY02,"Cussey-sur-l'Ognon - Ecole",47.339798,5.938324,0,st_cusseysurlognon__ecole,1
CHATIL17,"Châtillon-le-Duc - Chemin des Tilles",47.29289,5.995975,0,st_chatillonleduc__chemin_des_tilles,0
CIMAVAN1,"Avanne-Aveney - Cimetière d'Avanne",47.20509,5.965302,0,st_avanneaveney__cimetiere_davanne,0
CHESELL2,"Chemin de la Selle",47.269455,6.028132,0,st_chemin_de_la_selle,0
CUSSEY05,"Cussey-sur-l'Ognon - Eglise",47.339733,5.93836,0,st_cusseysurlognon__eglise,0
BACCHUS2,"Bacchus",47.24262,6.021227,0,st_bacchus,0
BACCHUS1,"Bacchus",47.24239,6.020867,0,st_bacchus,0
CASAMENE,"Casamène",47.21929,6.026976,0,st_casamene,0
PREFECT1,"Préfecture",47.2337,6.023057,0,st_prefecture,1
LYCEE3,"Lycée Pergaud",47.26353,6.044087,0,st_lycee_pergaud,1
LYCEE2,"Lycée Pergaud",47.26349,6.044595,0,st_lycee_pergaud,1
PTJOUR1,"Point du Jour",47.26613,6.02039,0,st_point_du_jour,0
PTJOUR2,"Point du Jour",47.26629,6.0207,0,st_point_du_jour,0
MARILOU2,"Marie Louise",47.24918,6.031481,0,st_marie_louise,0
MARILOU1,"Marie Louise",47.248768,6.031517,0,st_marie_louise,1
t_rose2,"Rosemont",47.224987,5.994995,0,st_rosemont,1
STALAGR1,"Stade Léo Lagrange",47.244072,6.0048947,0,st_stade_leo_lagrange,1
STALAGR2,"Stade Léo Lagrange",47.244167,6.0047855,0,st_stade_leo_lagrange,1
t_rose1,"Rosemont",47.225025,5.9952416,0,st_rosemont,1
ILDFRAN3,"Ile de France",47.222607,5.966684,0,st_ile_de_france,1
CHATIL01,"Châtillon-le-Duc - Collège",47.317436,6.002673,0,st_chatillonleduc__college,0
CHATIL02,"Châtillon-le-Duc - Collège",47.31736,6.002664,0,st_chatillonleduc__college,0
CHATIL03,"Châtillon-le-Duc - Léon Baud",47.312714,5.999743,0,st_chatillonleduc__leon_baud,0
CHATIL04,"Châtillon-le-Duc - Léon Baud",47.312836,5.999828,0,st_chatillonleduc__leon_baud,0
MARCHA06,"Marchaux-Chaudefontaine - La Tetotte",47.32105,6.127466,0,st_marchauxchaudefontaine__la_tetotte,0
MARCHA04,"Marchaux-Chaudefontaine - Ecole",47.322872,6.133493,0,st_marchauxchaudefontaine__ecole,0
MARCHA05,"Marchaux-Chaudefontaine - La Tetotte",47.32106,6.1274,0,st_marchauxchaudefontaine__la_tetotte,0
ILDFRAN1,"Ile de France",47.222363,5.966775,0,st_ile_de_france,1
MARCHA02,"Marchaux-Chaudefontaine - Champs de Foire",47.32415,6.136692,0,st_marchauxchaudefontaine__champs_de_foire,0
MARCHA03,"Marchaux-Chaudefontaine - Ecole",47.32317,6.134405,0,st_marchauxchaudefontaine__ecole,0
STRASBOU,"Strasbourg",47.241764,6.022242,0,st_strasbourg,1
CHAILu01,"Chailluz",47.277657,6.028318,0,st_chailluz,0
PPISC2,"Parking Piscine",47.243893,5.999235,0,st_parking_piscine,0
PPISC1,"Parking Piscine",47.243732,5.999196,0,st_parking_piscine,0
t_cano1,"Canot",47.23614,6.0160275,0,st_canot,1
t_cano2,"Canot",47.23596,6.0158696,0,st_canot,1
t_psan2,"Maison des Familles",47.22591,5.9599614,0,st_maison_des_familles,1
KENNEDY2,"Kennedy",47.238766,5.988705,0,st_kennedy,1
t_psan1,"Maison des Familles",47.22597,5.960198,0,st_maison_des_familles,1
KENNEDY1,"Kennedy",47.2386,5.988867,0,st_kennedy,1
CHAILu02,"Chailluz",47.277657,6.028318,0,st_chailluz,0
HMAI1,"8 Mai",47.234844,6.018151,0,st_8_mai,1
HMAI2,"8 Mai",47.23482,6.018301,0,st_8_mai,0
PECLET1,"Péclet",47.235023,6.030317,0,st_peclet,0
ORCHAMPA,"Orchamps",47.26331,6.04578,0,st_orchamps,0
ORCHAMPB,"Orchamps",47.26331,6.04578,0,st_orchamps,0
TREY2,"Trey",47.256638,6.022146,0,st_trey,0
DOLTO01,"Dolto",47.2231,5.960158,0,st_dolto,0
DOLTO02,"Dolto",47.223076,5.960305,0,st_dolto,0
OUDET1,"Oudet",47.23724,6.014594,0,st_oudet,1
CHAMPET2,"École-Valentin - Champêtre",47.274315,6.002917,0,st_ecolevalentin__champetre,1
MORRE20,"Morre - Belle Vue",47.215107,6.057115,0,st_morre__belle_vue,0
MORRE21,"Morre - Belle Vue",47.215107,6.057115,0,st_morre__belle_vue,0
MORRE22,"Morre - Grange Fauconnière",47.195786,6.108007,0,st_morre__grange_fauconniere,0
CHAPEL01,"Chapelle",47.218147,6.045991,0,st_chapelle,0
CHAMPET1,"École-Valentin - Champêtre",47.274097,6.003043,0,st_ecolevalentin__champetre,1
CHAPEL02,"Chapelle",47.218147,6.045991,0,st_chapelle,0
VALLIERE,"Vallières",47.216805,5.981751,0,st_vallieres,0
ATEMUNI4,"Ateliers Municipaux",47.235645,5.9949646,0,st_ateliers_municipaux,1
ATEMUNI3,"Ateliers Municipaux",47.23571,5.995441,0,st_ateliers_municipaux,0
ROSEMON2,"Rosemont",47.225025,5.9952416,0,st_rosemont,0
WYRSCH2,"Wyrsch",47.256577,6.018504,0,st_wyrsch,0
WYRSCH1,"Wyrsch",47.256428,6.018354,0,st_wyrsch,0
ORCHAMP1,"Orchamps",47.263462,6.045672,0,st_orchamps,0
FOURIER1,"Fourier",47.251152,6.030501,0,st_fourier,0
ORCHAMP9,"Orchamps",47.262966,6.044861,0,st_orchamps,0
MORRE10,"Morre - Prévitali",47.22077,6.063894,0,st_morre__previtali,0
MORRE11,"Morre - La Glacière",47.22555,6.075171,0,st_morre__la_glaciere,0
GRANVEL1,"Granvelle",47.23528,6.02544,0,st_granvelle,1
MORRE12,"Morre - La Glacière",47.225765,6.075624,0,st_morre__la_glaciere,0
GRANVEL2,"Granvelle",47.23532,6.0254,0,st_granvelle,1
MORRE13,"Morre - Echangeur",47.223953,6.063066,0,st_morre__echangeur,0
MORRE14,"Morre - Le Pautey",47.222683,6.069339,0,st_morre__le_pautey,0
MORRE15,"Morre - Le Pautey",47.222748,6.069494,0,st_morre__le_pautey,0
PLATINE1,"École-Valentin - Platine",47.27527,5.999388,0,st_ecolevalentin__platine,1
PLATINE2,"École-Valentin - Platine",47.27522,5.999143,0,st_ecolevalentin__platine,1
VORGES06,"Vorges-les-Pins - Boulangerie",47.16206,5.934888,0,st_vorgeslespins__boulangerie,0
VORGES05,"Vorges-les-Pins - Boulangerie",47.16207,5.934998,0,st_vorgeslespins__boulangerie,0
JEANCOR1,"Jean Cornet",47.23638,6.028897,0,st_jean_cornet,1
MIALOT01,"Mialottes",47.219147,6.041912,0,st_mialottes,0
MIALOT02,"Mialottes",47.219147,6.041912,0,st_mialottes,0
UFRSCIE1,"UFR Sciences",47.24444,5.986718,0,st_ufr_sciences,0
UFRSCIE2,"UFR Sciences",47.24444,5.986248,0,st_ufr_sciences,0
VAITE2,"Les Vaîtes",47.25217,6.04436,0,st_les_vaites,0
MICROPOL,"Micropolis",47.221397,5.978717,0,st_micropolis,0
FRANOI19,"Franois - Combe Perrot",47.230152,5.939096,0,st_franois__combe_perrot,0
t_ufr1,"UFR Santé",47.22361,5.9559402,0,st_ufr_sante,1
FRANOI12,"Franois - Gare SNCF",47.227913,5.937857,0,st_franois__gare_sncf,1
CORVEE1,"Corvée",47.25942,6.04388,0,st_corvee,1
CORVEE2,"Corvée",47.25932,6.043778,0,st_corvee,1
t_ufr2,"UFR Santé",47.22361,5.9558635,0,st_ufr_sante,1
NBRUAND2,"Nicolas Bruand",47.25145,6.025613,0,st_nicolas_bruand,0
ESPAVAL2,"École-Valentin - Espace Valentin",47.286167,5.99285,0,st_ecolevalentin__espace_valentin,1
AUXUGAR,"Les Auxons - Gare Besançon Franche-Comté TGV",47.307457,5.953852,0,st_les_auxons__gare_besancon_franchecomte_tgv,0
MERVIE02,"Mérey-Vieilley - RD 14",47.33613,6.061304,0,st_mereyvieilley__rd_14,1
MERVIE01,"Mérey-Vieilley - RD 14",47.336216,6.060981,0,st_mereyvieilley__rd_14,1
t_brula1,"Brulard",47.228474,6.0059133,0,st_brulard,1
t_brula2,"Brulard",47.228462,6.005575,0,st_brulard,1
PMCURIE1,"Pierre et Marie Curie",47.260983,6.045074,0,st_pierre_et_marie_curie,0
VALERY1,"Valéry",47.21482,5.961857,0,st_valery,0
FRANOI05,"Franois - Z.I.",47.229664,5.932308,0,st_franois__zi,0
PMCURIE2,"Pierre et Marie Curie",47.2608,6.044907,0,st_pierre_et_marie_curie,0
FRANOI06,"Franois - Z.I.",47.22968,5.931229,0,st_franois__zi,0
FRANOI07,"Franois - Mairie",47.234764,5.924465,0,st_franois__mairie,0
FRANOI08,"Franois - Mairie",47.234776,5.924518,0,st_franois__mairie,0
PIEMONT1,"Piémont",47.222847,5.965639,0,st_piemont,1
VORGES03,"Vorges-les-Pins - Ecole",47.16077,5.929302,0,st_vorgeslespins__ecole,0
FRANOI01,"Franois - La Félie",47.228905,5.919299,0,st_franois__la_felie,0
TREY1,"Trey",47.256554,6.022026,0,st_trey,0
ESPAVAL1,"École-Valentin - Espace Valentin",47.28684,5.992957,0,st_ecolevalentin__espace_valentin,1
VORGES02,"Vorges-les-Pins - Riette",47.160244,5.931036,0,st_vorgeslespins__riette,0
FRANOI02,"Franois - La Félie",47.22874,5.918931,0,st_franois__la_felie,0
VORGES01,"Vorges-les-Pins - Village",47.157944,5.928314,0,st_vorgeslespins__village,1
FRANOI03,"Franois - La Vierge",47.22921,5.925164,0,st_franois__la_vierge,0
PIEMONT2,"Piémont",47.222805,5.965665,0,st_piemont,1
FRANOI04,"Franois - La Vierge",47.229286,5.9253,0,st_franois__la_vierge,0
CHAFFAN1,"Chaffanjon",47.2461,6.047886,0,st_chaffanjon,0
SEILER1,"Seiler",47.258343,6.022867,0,st_seiler,0
CHEVRO01,"Chevroz - Rue des Fontaines",47.333015,5.998255,0,st_chevroz__rue_des_fontaines,0
MSPORT1,"Maison des Sports",47.242516,6.003827,0,st_maison_des_sports,0
CHEVRO02,"Chevroz - Rue des Fontaines",47.333008,5.998238,0,st_chevroz__rue_des_fontaines,0
MSPORT2,"Maison des Sports",47.242516,6.003827,0,st_maison_des_sports,0
BOISPAU1,"Bois St Paul",47.251343,6.057936,0,st_bois_st_paul,0
BOISPAU2,"Bois St Paul",47.251442,6.058323,0,st_bois_st_paul,0
t_brule1,"Brûlefoin",47.249886,6.042456,0,st_brulefoin,1
t_brule2,"Brûlefoin",47.249786,6.0421796,0,st_brulefoin,1
PLGUYON2,"Place Guyon",47.229008,6.042345,0,st_place_guyon,0
PLGUYON1,"Place Guyon",47.22892,6.042444,0,st_place_guyon,0
LACHEVIL,"La Chevillotte - La chevillotte-La grange du bosquet",47.234375,6.143183,0,st_la_chevillotte__la_chevillottela_grange_du_bosquet,0
COURTIL2,"Courtils",47.265015,6.046069,0,st_courtils,0
MARNIERE,"Chalezeule - Marnière",47.26238,6.059754,0,st_chalezeule__marniere,0
t_poly2,"Polygone",47.229855,6.0105643,0,st_polygone,1
t_poly1,"Polygone",47.22993,6.010826,0,st_polygone,1
VOIRIN2,"Voirin",47.242275,6.013741,0,st_voirin,1
VOIRIN1,"Voirin",47.242233,6.0138493,0,st_voirin,1
SEILER2,"Seiler",47.25833,6.022922,0,st_seiler,0
CANALTA1,"Canal Tarragnoz",47.22994,6.030121,0,st_canal_tarragnoz,0
CANALTA2,"Canal Tarragnoz",47.230053,6.029898,0,st_canal_tarragnoz,0
GENEUI05,"Geneuille - Poste",47.32343,5.970633,0,st_geneuille__poste,1
CARRIER2,"Carrière",47.263958,6.027482,0,st_carriere,0
BRULEFO2,"Brûlefoin",47.24959,6.042134,0,st_brulefoin,0
VILLAR02,"Villars-Saint-Georges - Ecole",47.126167,5.826397,0,st_villarssaintgeorges__ecole,0
BRULEFO1,"Brûlefoin",47.249584,6.042246,0,st_brulefoin,0
CHURCHI2,"Churchill",47.25109,6.009383,0,st_churchill,0
CARRIER1,"Carrière",47.263653,6.027452,0,st_carriere,0
VILLAR01,"Villars-Saint-Georges - Ecole",47.12561,5.828158,0,st_villarssaintgeorges__ecole,0
t_allen1,"Allende",47.21972,5.9736724,0,st_allende,1
CHURCHI1,"Churchill",47.251026,6.009854,0,st_churchill,1
t_allen2,"Allende",47.219864,5.973468,0,st_allende,1
SERRE06,"Serre-les-Sapins - La Faye",47.24616,5.932452,0,st_serrelessapins__la_faye,0
SERRE05,"Serre-les-Sapins - La Faye",47.24633,5.932579,0,st_serrelessapins__la_faye,0
SERRE08,"Serre-les-Sapins - Ecole",47.242863,5.932967,0,st_serrelessapins__ecole,0
SERRE07,"Serre-les-Sapins - Ecole",47.242573,5.932718,0,st_serrelessapins__ecole,0
SERRE02,"Serre-les-Sapins - La Machotte",47.24056,5.927027,0,st_serrelessapins__la_machotte,1
SERRE01,"Serre-les-Sapins - La Machotte",47.24078,5.926953,0,st_serrelessapins__la_machotte,0
SERRE04,"Serre-les-Sapins - Gare",47.24013,5.933098,0,st_serrelessapins__gare,0
FRTMTB2,"Fort des Montboucons",47.25667,5.986464,0,st_fort_des_montboucons,0
SERRE03,"Serre-les-Sapins - Gare",47.24023,5.93308,0,st_serrelessapins__gare,0
FRTMTB1,"Fort des Montboucons",47.25667,5.986464,0,st_fort_des_montboucons,1
REPUBL2,"République",47.24107,6.026592,0,st_republique,0
GENEUI09,"Geneuille - ZA Vauvereille",47.31679,5.97632,0,st_geneuille__za_vauvereille,0
GENEUI08,"Geneuille - Maupommet",47.32005,5.962362,0,st_geneuille__maupommet,0
GENEUI07,"Geneuille - Maupommet",47.32005,5.962362,0,st_geneuille__maupommet,0
DELEST1,"Delestraint",47.260883,5.991475,0,st_delestraint,0
JOURNAU2,"Journaux",47.219437,6.014093,0,st_journaux,0
GENEUI12,"Geneuille - Salines",47.31072,5.98785,0,st_geneuille__salines,0
JOURNAU1,"Journaux",47.219395,6.014387,0,st_journaux,0
GENEUI11,"Geneuille - Salines",47.31072,5.98785,0,st_geneuille__salines,0
GENEUI10,"Geneuille - ZA Vauvereille",47.31679,5.97632,0,st_geneuille__za_vauvereille,0
CLAIRSO3,"Clairs Soleils (Collège PU)",47.253242,6.059407,0,st_clairs_soleils_college_pu,0
MONTJOU2,"Montjoux",47.249275,6.015175,0,st_montjoux,0
CLAIRSO1,"Clairs Soleils",47.24992,6.058834,0,st_clairs_soleils,1
MONTJOU1,"Montjoux",47.249275,6.015175,0,st_montjoux,0
HEITZ2,"Heitz",47.244274,6.043858,0,st_heitz,0
CLAIRSO2,"Clairs Soleils",47.25037,6.059256,0,st_clairs_soleils,1
MORRE05,"Morre - Roc Clair",47.22868,6.06937,0,st_morre__roc_clair,0
BIBLIOU2,"Bibliothèques Univ.",47.246677,5.987565,0,st_bibliotheques_univ,0
MORRE06,"Morre - Roc Clair",47.22861,6.0691667,0,st_morre__roc_clair,0
MORRE07,"Morre - Charade",47.22946,6.067339,0,st_morre__charade,0
SMAURIC1,"St Maurice",47.235756,6.027452,0,st_st_maurice,0
MORRE08,"Morre - Charade",47.229443,6.067222,0,st_morre__charade,0
MORRE09,"Morre - Prévitali",47.221157,6.064018,0,st_morre__previtali,0
BIBLIOU1,"Bibliothèques Univ.",47.246822,5.987577,0,st_bibliotheques_univ,0
JACOBIN2,"Jacobins",47.234764,6.032582,0,st_jacobins,0
AMITIE1,"Amitié",47.23254,5.983451,0,st_amitie,1
t_fben2,"Fort Benoît",47.262093,6.0504327,0,st_fort_benoit,1
SERRE13,"Serre-les-Sapins - Vorin",47.2383,5.932554,0,st_serrelessapins__vorin,0
PALEI,"Palente Espace Industriel",47.265003,6.051061,0,st_palente_espace_industriel,1
SERRE12,"Serre-les-Sapins - Horizon",47.24874,5.937051,0,st_serrelessapins__horizon,0
t_fben1,"Fort Benoît",47.262066,6.050709,0,st_fort_benoit,1
SERRE14,"Serre-les-Sapins - Vorin",47.238266,5.932516,0,st_serrelessapins__vorin,0
MORRE01,"Morre - Trou aux Loups",47.22463,6.075756,0,st_morre__trou_aux_loups,0
MORRE02,"Morre - Echangeur",47.223934,6.063324,0,st_morre__echangeur,0
MIRABEA2,"Mirabeau",47.24599,6.052923,0,st_mirabeau,0
MORRE03,"Morre - Mairie",47.226353,6.065337,0,st_morre__mairie,1
SERRE11,"Serre-les-Sapins - Horizon",47.24879,5.937106,0,st_serrelessapins__horizon,0
MIRABEA1,"Mirabeau",47.245792,6.051734,0,st_mirabeau,0
MORRE04,"Morre - Mairie",47.226112,6.0652776,0,st_morre__mairie,1
VOLTAIR1,"Voltaire",47.221622,5.960859,0,st_voltaire,1
VOLTAIR2,"Voltaire",47.221916,5.962137,0,st_voltaire,1
VOLTAIR3,"Voltaire (Collège PU)",47.221565,5.960426,0,st_voltaire_college_pu,0
PAPIN4,"Papin",47.243263,5.986128,0,st_papin,0
PAPIN3,"Papin",47.243233,5.986145,0,st_papin,0
MARMIER1,"Marmier",47.239433,6.005342,0,st_marmier,1
PARCURB1,"Parc Urbain",47.21496,5.97531,0,st_parc_urbain,1
CHAMARS1,"Chamars",47.233418,6.020035,0,st_chamars,1
MARMIER2,"Marmier",47.23976,6.00522,0,st_marmier,0
PARCURB2,"Parc Urbain",47.21498,5.97524,0,st_parc_urbain,1
CHAMARS2,"Chamars",47.233383,6.019651,0,st_chamars,1
SAPINS1,"Sapins",47.23447,5.989477,0,st_sapins,0
SAPINS2,"Sapins",47.23478,5.989557,0,st_sapins,0
ROSETF01,"Roset-Fluans - Fluans",47.16509,5.841666,0,st_rosetfluans__fluans,0
ROSETF02,"Roset-Fluans - Fluans",47.16509,5.841666,0,st_rosetfluans__fluans,0
PONBEUR2,"Pont de Beure",47.210873,5.996134,0,st_pont_de_beure,0
PONBEUR1,"Pont de Beure",47.210594,5.995837,0,st_pont_de_beure,0
ROSETF03,"Roset-Fluans - Mairie",47.163124,5.826711,0,st_rosetfluans__mairie,0
ROSETF04,"Roset-Fluans - Mairie",47.163124,5.826711,0,st_rosetfluans__mairie,0
ROSETF09,"Roset-Fluans - La Veloupe",47.1543,5.84954,0,st_rosetfluans__la_veloupe,0
ROSETF07,"Roset-Fluans - Grottes d'Osselle",47.13848,5.83692,0,st_rosetfluans__grottes_dosselle,0
ROSETF08,"Roset-Fluans - Grottes d'Osselle",47.13848,5.83692,0,st_rosetfluans__grottes_dosselle,0
RANCEN01,"Rancenay - Village",47.18744,5.949446,0,st_rancenay__village,1
RANCEN03,"Rancenay - Carrefour",47.190525,5.947508,0,st_rancenay__carrefour,0
RANCEN04,"Rancenay - Carrefour",47.190456,5.947519,0,st_rancenay__carrefour,0
LAMALA01,"Montfaucon - Aqueduc",47.24188,6.067077,0,st_montfaucon__aqueduc,0
HOPMINJ4,"Hôpital J. Minjoz",47.226734,5.9637613,0,st_hopital_j_minjoz,0
BOIS2,"Bois",47.21387,5.945889,0,st_bois,0
BOIS1,"Bois",47.21387,5.945889,0,st_bois,0
ROSETF12,"Roset-Fluans - Bas des Hous",47.15374,5.824382,0,st_rosetfluans__bas_des_hous,0
ROSETF10,"Roset-Fluans - La Veloupe",47.1543,5.84954,0,st_rosetfluans__la_veloupe,0
THISE09,"Thise - Tilleuls",47.280396,6.068631,0,st_thise__tilleuls,0
ROSETF11,"Roset-Fluans - Bas des Hous",47.15374,5.824382,0,st_rosetfluans__bas_des_hous,0
